CustomerID,date,recency,Frequency,Monetary,R,F,M,target,churn_flag
13484,12-04-2011 16:30,240,1,313.8,4,4,4,2,0
14636,03-11-2011 16:12,35,2,609.85,3,4,4,2,0
12360,23-05-2011 09:43,51,3,2662.06,4,3,2,2,0
17405,12-07-2011 14:17,0,3,1031.41,1,3,4,2,0
15156,08-12-2011 18:22,0,3,961.49,1,3,4,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
16201,22-08-2011 10:47,2,4,1863.47,1,3,3,2,0
16266,17-05-2011 14:54,73,7,861.89,4,2,4,2,0
12526,06-09-2011 14:19,0,3,1316.66,1,3,3,2,0
13077,08-12-2011 19:24,0,4,729.27,1,3,4,2,0
13471,04-12-2011 11:45,0,4,2531.58,1,3,3,2,0
12477,11-02-2011 12:45,22,6,13219.74,3,3,1,2,0
14204,07-12-2011 13:38,1,1,161.03,1,4,4,2,0
14113,17-11-2011 10:59,3,4,1840.42,1,3,3,2,0
14129,05-09-2011 09:49,1,5,1123.86,1,3,3,2,0
14096,31-10-2011 14:09,3,17,65164.79,1,1,1,2,0
14504,10-04-2011 16:01,46,4,673.26,4,3,4,2,0
12354,21-04-2011 13:11,231,1,1079.4,4,4,4,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
12451,18-11-2011 09:58,10,5,9035.52,2,3,1,2,0
16873,05-12-2011 12:05,4,6,7123.62,2,3,1,2,0
13908,09-05-2011 10:24,79,4,2369.55,4,3,3,2,0
14422,09-12-2011 11:26,0,6,4263.64,1,3,2,2,0
12753,09-02-2011 11:21,22,6,21429.39,3,3,1,2,0
17730,17-01-2011 14:49,2,13,5298.48,1,2,2,2,0
16126,30-08-2011 10:07,28,4,6287.77,3,3,1,2,0
12749,01-08-2011 12:48,3,5,4090.88,1,3,2,2,0
15315,06-10-2011 12:51,63,2,570.5,4,4,4,2,0
15276,04-10-2011 16:39,65,1,135.31,4,4,4,2,0
13461,29-06-2011 10:23,38,3,1445,3,3,3,2,0
14031,02-12-2010 16:34,6,19,17286.86,2,1,1,2,0
12759,09-03-2011 08:09,51,3,1531.44,4,3,3,2,0
17107,25-09-2011 14:37,32,6,10815.43,3,3,1,2,0
14088,23-11-2011 15:44,9,13,50491.81,2,2,1,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
13636,03-11-2011 10:30,36,5,949.12,3,3,4,2,0
13384,14-06-2011 12:47,30,7,4151.93,3,2,2,2,0
12878,17-04-2011 13:07,235,2,854.99,4,4,4,2,0
14407,18-05-2011 12:28,106,6,2157.73,4,3,3,2,0
14426,22-07-2011 11:55,23,10,4481.67,3,2,2,2,0
16412,17-10-2011 12:35,53,1,151.83,4,4,4,2,0
16442,08-12-2011 11:43,1,3,616.79,1,3,4,2,0
14738,27-01-2011 14:10,42,7,1314.45,3,2,3,2,0
17602,27-10-2011 20:09,1,6,5102.97,1,3,2,2,0
14049,23-11-2011 12:20,16,4,5681.72,3,3,2,2,0
15785,07-11-2011 11:33,32,5,2328.97,3,3,3,2,0
14194,21-11-2011 10:35,4,21,11349.52,2,1,1,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
15113,16-10-2011 15:27,9,3,3609.33,2,3,2,2,0
15296,17-01-2011 11:57,50,6,3672.86,4,3,2,2,0
12753,27-07-2011 09:32,22,6,21429.39,3,3,1,2,0
18005,06-12-2011 11:51,3,2,249.72,1,4,4,2,0
16023,18-03-2011 13:32,45,3,719.81,4,3,4,2,0
14415,02-09-2011 15:56,0,13,5900.28,1,2,2,2,0
16361,15-11-2011 12:25,9,4,896.66,2,3,4,2,0
14560,04-02-2011 11:13,6,22,2237.77,2,1,3,2,0
13027,18-08-2011 09:39,113,6,6912,4,3,1,2,0
15399,17-11-2011 15:04,0,3,815.77,1,3,4,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
18139,22-11-2011 09:17,17,6,8438.34,3,3,1,2,0
12490,09-05-2011 09:47,4,10,5417.93,2,2,2,2,0
14934,02-03-2011 11:48,81,2,1890.94,4,4,3,2,0
12420,07-10-2011 08:55,63,1,600.39,4,4,4,2,0
18139,21-11-2011 15:53,17,6,8438.34,3,3,1,2,0
17107,06-03-2011 15:17,32,6,10815.43,3,3,1,2,0
16065,09-12-2010 13:03,364,1,372.09,4,4,4,2,0
13993,11-09-2011 12:16,42,9,3466.36,3,2,2,2,0
15484,22-09-2011 13:31,0,4,3594.31,1,3,2,2,0
15791,19-05-2011 15:15,43,2,1612.69,4,4,3,2,0
17107,07-07-2011 18:56,32,6,10815.43,3,3,1,2,0
17675,15-03-2011 09:22,0,31,20374.28,1,1,1,2,0
17223,06-12-2010 14:08,309,2,426.79,4,4,4,2,0
17744,06-12-2011 12:11,3,6,2322.4,1,3,3,2,0
14911,17-06-2011 09:23,0,201,143825.06,1,1,1,2,0
17554,09-08-2011 10:16,0,5,1952.45,1,3,3,2,0
13471,23-10-2011 13:10,0,4,2531.58,1,3,3,2,0
15811,09-12-2010 15:29,21,6,2218.62,3,3,3,2,0
14298,25-01-2011 10:57,7,44,51527.3,2,1,1,2,0
12481,05-10-2011 09:46,22,10,5596.32,3,2,2,2,0
16274,01-12-2010 15:35,372,1,357.95,4,4,4,2,0
13883,05-05-2011 12:37,10,5,2674.48,2,3,2,2,0
15867,20-12-2010 15:35,4,15,3812.64,2,1,2,2,0
12597,30-10-2011 13:06,18,4,3811.22,3,3,2,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
12590,12-05-2011 14:46,210,2,9864.26,4,4,1,2,0
12477,17-11-2011 09:51,22,6,13219.74,3,3,1,2,0
14049,23-11-2011 12:20,16,4,5681.72,3,3,2,2,0
12451,05-10-2011 12:52,10,5,9035.52,2,3,1,2,0
16041,09-11-2011 12:25,30,3,3166.4,3,3,2,2,0
15550,25-08-2011 15:18,3,4,575.63,1,3,4,2,0
16923,18-04-2011 12:14,11,19,7247.61,2,1,1,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
17797,10-06-2011 11:29,21,3,780.43,3,3,4,2,0
12748,05-10-2011 12:13,0,210,33719.73,1,1,1,2,0
12793,09-01-2011 12:12,334,2,545.48,4,4,4,2,0
15858,07-12-2010 14:31,15,5,1438.85,2,3,3,2,0
15955,11-10-2011 14:37,23,14,4416.26,3,2,2,2,0
12816,16-06-2011 13:24,95,2,572.2,4,4,4,2,0
16574,29-09-2011 13:39,70,1,451.44,4,4,4,2,0
12538,10-11-2011 17:16,28,1,363.95,3,4,4,2,0
17180,12-04-2011 16:20,55,4,796.03,4,3,4,2,0
12359,03-06-2011 12:26,57,4,6372.58,4,3,1,2,0
13563,16-09-2011 14:45,83,2,777.53,4,4,4,2,0
18283,10-11-2011 14:59,3,16,2094.88,1,1,3,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
12753,17-11-2011 10:52,22,6,21429.39,3,3,1,2,0
15208,07-10-2011 14:43,0,5,870.12,1,3,4,2,0
17235,14-11-2011 15:51,24,2,550.06,3,4,4,2,0
18139,22-11-2011 10:44,17,6,8438.34,3,3,1,2,0
14235,24-03-2011 13:23,74,5,3144.86,4,3,2,2,0
14506,05-12-2010 14:25,16,5,2012.17,3,3,3,2,0
14257,08-08-2011 15:35,63,5,3099.72,4,3,2,2,0
15203,25-05-2011 15:31,25,6,1827.8,3,3,3,2,0
13451,09-01-2011 15:35,25,5,2976.15,3,3,2,2,0
17621,31-01-2011 13:07,20,3,1379.9,3,3,3,2,0
13990,10-05-2011 15:19,212,1,311.3,4,4,4,2,0
17511,05-12-2011 13:33,2,31,91062.38,1,1,1,2,0
16873,09-10-2011 12:20,4,6,7123.62,2,3,1,2,0
18221,17-11-2011 14:40,21,5,1041.61,3,3,4,2,0
15920,08-07-2011 15:16,153,4,167.5,4,3,4,1,1
15452,20-03-2011 15:21,29,3,538.73,3,3,4,2,0
16309,25-08-2011 15:35,105,2,706.57,4,4,4,2,0
17602,19-01-2011 16:19,1,6,5102.97,1,3,2,2,0
18136,24-01-2011 12:08,62,3,784.33,4,3,4,2,0
14903,23-05-2011 13:17,20,5,2810.63,3,3,2,2,0
17884,06-12-2010 15:13,3,4,717.45,1,3,4,2,0
13924,08-11-2011 09:47,1,6,1838.85,1,3,3,2,0
17666,06-12-2011 09:06,3,2,728.16,1,4,4,2,0
15098,10-06-2011 15:22,181,3,39916.5,4,3,1,2,0
17337,02-02-2011 17:06,150,4,2027.87,4,3,3,2,0
17554,14-07-2011 20:01,0,5,1952.45,1,3,3,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
13521,04-12-2011 14:55,0,3,1093.65,1,3,4,2,0
12585,23-12-2010 12:58,233,2,2040.1,4,4,3,2,0
13560,02-12-2011 13:11,6,1,174.37,2,4,4,2,0
12811,23-03-2011 10:55,260,3,514.85,4,3,4,2,0
16729,26-04-2011 13:02,37,21,7239.92,3,1,1,2,0
14177,13-06-2011 11:10,85,4,559.41,4,3,4,2,0
14419,29-11-2011 11:22,10,6,1058.06,2,3,4,2,0
15706,25-09-2011 12:45,63,4,1060.56,4,3,4,2,0
16943,25-01-2011 14:00,211,3,816.73,4,3,4,2,0
17530,08-12-2011 18:42,0,10,2385,1,2,3,2,0
16110,01-02-2011 14:01,44,3,1337.48,4,3,3,2,0
16613,30-09-2011 15:52,69,1,618.59,4,4,4,2,0
16873,05-12-2011 12:05,4,6,7123.62,2,3,1,2,0
14532,30-01-2011 10:27,235,4,932.85,4,3,4,2,0
12683,08-09-2011 10:35,3,15,8476.57,1,1,1,2,0
12705,22-11-2011 13:27,14,9,6868.29,2,2,1,2,0
17265,12-06-2011 12:00,138,2,562.9,4,4,4,2,0
15491,18-04-2011 10:04,94,6,3100.09,4,3,2,2,0
15225,19-04-2011 14:51,233,1,409.4,4,4,4,2,0
12621,23-08-2011 11:47,1,20,13689.67,1,1,1,2,0
13268,22-11-2011 11:34,17,11,3214.69,3,2,2,2,0
14451,10-10-2011 13:38,59,2,662.59,4,4,4,2,0
14719,29-11-2011 12:52,1,5,1602.13,1,3,3,2,0
16639,17-05-2011 10:10,30,3,1257.51,3,3,3,2,0
16200,05-12-2011 14:40,3,2,1080.62,1,4,4,2,0
14138,07-10-2011 09:38,1,2,982.38,1,4,4,2,0
17440,06-07-2011 11:54,156,3,186.42,4,3,4,1,1
12526,17-10-2011 09:37,0,3,1316.66,1,3,3,2,0
12950,15-11-2011 13:48,1,3,1843,1,3,3,2,0
17673,30-06-2011 14:38,1,6,1629.12,1,3,3,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
16358,08-12-2011 15:09,0,4,2027.5,1,3,3,2,0
16143,09-02-2011 13:57,2,6,2424.94,1,3,3,2,0
14503,20-11-2011 11:28,2,6,3543.26,1,3,2,2,0
14418,23-08-2011 17:18,3,3,1937.25,1,3,3,2,0
16169,01-12-2011 15:28,7,4,1822.97,2,3,3,2,0
12451,05-05-2011 17:34,10,5,9035.52,2,3,1,2,0
13869,08-08-2011 13:53,122,4,3104.95,4,3,2,2,0
13078,14-09-2011 11:55,2,26,12627.94,1,1,1,2,0
17602,16-11-2011 15:58,1,6,5102.97,1,3,2,2,0
13092,07-03-2011 14:54,70,5,477.83,4,3,4,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
13882,06-10-2011 15:28,2,5,1191.13,1,3,3,2,0
15265,11-07-2011 14:46,150,2,1506.12,4,4,3,2,0
17676,05-12-2011 15:16,3,6,1387.68,1,3,3,2,0
14704,23-10-2011 16:19,10,9,1546.91,2,2,3,2,0
13601,25-10-2011 17:31,44,2,693.32,4,4,4,2,0
18170,06-11-2011 14:35,32,3,980.31,3,3,4,2,0
14138,07-10-2011 09:38,1,2,982.38,1,4,4,2,0
12449,17-11-2011 13:46,21,4,4067.29,3,3,2,2,0
17602,15-09-2011 14:07,1,6,5102.97,1,3,2,2,0
12477,14-04-2011 13:59,22,6,13219.74,3,3,1,2,0
17242,23-08-2011 14:55,107,2,1135.04,4,4,3,2,0
12477,14-10-2011 13:54,22,6,13219.74,3,3,1,2,0
17337,12-05-2011 20:13,150,4,2027.87,4,3,3,2,0
18139,21-11-2011 14:06,17,6,8438.34,3,3,1,2,0
14719,10-10-2011 12:34,1,5,1602.13,1,3,3,2,0
16593,03-06-2011 12:17,50,3,330.03,4,3,4,2,0
16873,10-12-2010 15:45,4,6,7123.62,2,3,1,2,0
14092,22-06-2011 12:56,7,14,4076.91,2,2,2,2,0
18125,17-02-2011 13:47,29,4,1142.99,3,3,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
16126,30-08-2011 10:07,28,4,6287.77,3,3,1,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
16968,05-12-2011 15:02,3,2,439.43,1,4,4,2,0
17675,20-07-2011 13:26,0,31,20374.28,1,1,1,2,0
15132,22-03-2011 12:02,17,5,977.93,3,3,4,2,0
16169,10-11-2011 15:23,7,4,1822.97,2,3,3,2,0
15527,11-09-2011 12:56,18,8,2429.78,3,2,3,2,0
15832,30-03-2011 15:29,253,1,836.79,4,4,4,2,0
18210,18-11-2011 10:18,1,6,2621.38,1,3,3,2,0
17358,19-12-2010 14:16,302,2,365.85,4,4,4,2,0
17512,11-11-2011 12:11,28,10,2924.99,3,2,2,2,0
13124,15-12-2010 15:00,89,3,3866.33,4,3,2,2,0
15034,30-09-2011 13:40,15,8,4308.61,2,2,2,2,0
17410,12-10-2011 13:55,15,5,1214.72,2,3,3,2,0
15122,17-08-2011 16:48,113,3,1633.78,4,3,3,2,0
12749,01-08-2011 12:48,3,5,4090.88,1,3,2,2,0
18139,22-11-2011 10:44,17,6,8438.34,3,3,1,2,0
13365,06-11-2011 12:36,33,2,2225.37,3,4,3,2,0
17397,17-11-2011 14:08,21,2,696.41,3,4,4,2,0
17254,24-11-2011 14:09,4,2,272.44,2,4,4,2,0
14030,10-04-2011 14:02,17,8,2360.09,3,2,3,2,0
16875,03-10-2011 13:39,66,5,2095.53,4,3,3,2,0
16717,16-11-2011 12:16,23,6,3858.38,3,3,2,2,0
12784,24-11-2011 12:53,8,2,574.42,2,4,4,2,0
15701,02-10-2011 14:00,1,4,1542.14,1,3,3,2,0
17001,04-03-2011 10:21,0,11,3989.57,1,2,2,2,0
14778,04-02-2011 11:43,126,2,730.86,4,4,4,2,0
15673,16-01-2011 16:25,87,4,2881.02,4,3,2,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
13317,25-05-2011 10:35,65,6,2273.68,4,3,3,2,0
14401,30-06-2011 16:28,3,13,4051.48,1,2,2,2,0
16370,28-04-2011 16:40,81,4,1320.56,4,3,3,2,0
14422,17-10-2011 15:18,0,6,4263.64,1,3,2,2,0
13066,07-11-2011 17:06,23,2,470.8,3,4,4,2,0
13590,14-04-2011 16:31,10,6,1981.92,2,3,3,2,0
12359,07-02-2011 14:51,57,4,6372.58,4,3,1,2,0
15983,14-12-2010 12:30,21,4,1475.02,3,3,3,2,0
14606,02-11-2011 12:45,0,93,12156.65,1,1,1,2,0
12753,09-02-2011 11:21,22,6,21429.39,3,3,1,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
12853,28-07-2011 11:22,134,6,1957.1,4,3,3,2,0
12928,25-10-2011 09:31,34,5,2062.7,3,3,3,2,0
12753,17-11-2011 10:52,22,6,21429.39,3,3,1,2,0
17666,05-10-2011 11:06,3,2,728.16,1,4,4,2,0
16255,17-07-2011 12:24,16,8,2619.91,3,2,3,2,0
16764,06-12-2011 11:41,3,13,2799.25,1,2,2,2,0
14511,28-11-2011 17:05,10,5,1314.81,2,3,3,2,0
13892,06-10-2011 16:25,26,4,632.97,3,3,4,2,0
12477,14-10-2011 13:54,22,6,13219.74,3,3,1,2,0
14503,14-06-2011 10:00,2,6,3543.26,1,3,2,2,0
17338,17-08-2011 14:22,16,8,6643.93,3,2,1,2,0
16600,23-11-2011 09:44,3,6,813.52,1,3,4,2,0
14514,12-01-2011 15:22,60,3,1055.35,4,3,4,2,0
17864,11-09-2011 13:39,12,3,597.5,2,3,4,2,0
14462,17-07-2011 13:24,65,11,2004.02,4,2,3,2,0
15669,16-06-2011 17:12,39,4,684.34,3,3,4,2,0
12628,05-12-2011 13:15,3,3,786.46,1,3,4,2,0
16873,26-05-2011 10:43,4,6,7123.62,2,3,1,2,0
14593,18-11-2011 12:48,21,3,617.99,3,3,4,2,0
14289,12-04-2011 15:08,8,6,911.26,2,3,4,2,0
15808,04-01-2011 16:41,305,4,3734.97,4,3,2,2,0
16283,02-10-2011 13:49,5,5,1570.81,2,3,3,2,0
14626,06-10-2011 10:52,23,4,2791.27,3,3,2,2,0
17890,13-12-2010 15:12,322,2,602.09,4,4,4,2,0
16007,12-06-2011 12:01,47,4,1701.94,4,3,3,2,0
16873,08-04-2011 15:34,4,6,7123.62,2,3,1,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
16873,05-12-2011 12:05,4,6,7123.62,2,3,1,2,0
14667,09-12-2010 14:19,10,25,9241.2,2,1,1,2,0
16916,16-11-2011 12:08,23,2,576.26,3,4,4,2,0
17602,19-01-2011 16:19,1,6,5102.97,1,3,2,2,0
17590,22-11-2011 16:06,1,3,1479.22,1,3,3,2,0
17231,15-11-2011 16:42,11,10,3174.32,2,2,2,2,0
12868,12-01-2011 15:25,185,6,1607.06,4,3,3,2,0
15146,21-02-2011 13:07,164,2,1327.16,4,4,3,2,0
12753,27-07-2011 09:32,22,6,21429.39,3,3,1,2,0
13223,23-05-2011 13:03,199,2,163.2,4,4,4,1,1
16324,15-06-2011 14:26,127,3,428.68,4,3,4,2,0
13263,16-06-2011 15:07,0,35,7454.07,1,1,1,2,0
17172,22-09-2011 09:36,78,1,317.76,4,4,4,2,0
15484,22-09-2011 13:31,0,4,3594.31,1,3,2,2,0
16688,10-10-2011 12:23,0,4,1260.86,1,3,3,2,0
17965,09-09-2011 10:42,37,14,2622.57,3,2,3,2,0
17288,17-01-2011 13:25,8,7,1419.73,2,2,3,2,0
12753,05-04-2011 13:56,22,6,21429.39,3,3,1,2,0
14904,07-12-2011 12:55,1,2,1025.44,1,4,4,2,0
12753,09-02-2011 11:21,22,6,21429.39,3,3,1,2,0
17787,08-02-2011 11:36,152,4,1865.19,4,3,3,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
16873,10-12-2010 15:45,4,6,7123.62,2,3,1,2,0
12759,18-10-2011 14:49,51,3,1531.44,4,3,3,2,0
15145,27-10-2011 12:33,3,4,1194.73,1,3,3,2,0
16907,22-02-2011 15:00,28,5,981.65,3,3,4,2,0
17841,08-12-2011 12:07,1,124,40991.57,1,1,1,2,0
16014,21-02-2011 17:42,37,3,662.38,3,3,4,2,0
13026,09-03-2011 11:35,0,5,975.36,1,3,4,2,0
17175,16-02-2011 14:56,43,4,1443.69,4,3,3,2,0
16283,15-05-2011 13:37,5,5,1570.81,2,3,3,2,0
17107,25-09-2011 14:37,32,6,10815.43,3,3,1,2,0
14543,04-08-2011 18:18,28,16,3630.33,3,1,2,2,0
16241,11-05-2011 11:47,9,13,2607.87,2,2,3,2,0
16376,22-11-2011 16:47,8,2,987.01,2,4,4,2,0
17107,25-09-2011 14:37,32,6,10815.43,3,3,1,2,0
14415,08-12-2011 14:38,0,13,5900.28,1,2,2,2,0
13523,08-12-2010 14:22,32,5,3964.88,3,3,2,2,0
13110,08-11-2011 14:30,30,7,1488.67,3,2,3,2,0
14871,06-12-2011 13:42,2,4,522.38,1,3,4,2,0
13015,17-10-2011 13:19,52,5,3346.28,4,3,2,2,0
12409,22-09-2011 10:38,78,3,11072.67,4,3,1,2,0
12490,14-01-2011 09:13,4,10,5417.93,2,2,2,2,0
18178,03-08-2011 09:30,128,4,1590.81,4,3,3,2,0
12753,09-02-2011 11:21,22,6,21429.39,3,3,1,2,0
14418,23-08-2011 17:18,3,3,1937.25,1,3,3,2,0
13319,09-02-2011 10:24,4,26,10845.55,2,1,1,2,0
14277,11-05-2011 13:20,14,3,4216.2,2,3,2,2,0
16126,10-11-2011 16:03,28,4,6287.77,3,3,1,2,0
16945,09-03-2011 14:22,21,19,4345.5,3,1,2,2,0
12451,05-10-2011 12:52,10,5,9035.52,2,3,1,2,0
17107,25-09-2011 14:37,32,6,10815.43,3,3,1,2,0
13507,24-08-2011 15:12,2,4,2479.16,1,3,3,2,0
17673,18-03-2011 11:30,1,6,1629.12,1,3,3,2,0
12635,11-09-2011 11:04,89,2,1689.18,4,4,3,2,0
16270,21-12-2010 14:26,352,1,1141.24,4,4,3,2,0
13133,11-03-2011 10:31,273,2,109.8,4,4,4,1,1
12727,16-02-2011 11:45,10,7,3980.7,2,2,2,2,0
16764,30-11-2011 11:30,3,13,2799.25,1,2,2,2,0
13098,26-01-2011 13:46,0,28,28882.44,1,1,1,2,0
12359,03-06-2011 12:26,57,4,6372.58,4,3,1,2,0
14096,14-11-2011 15:27,3,17,65164.79,1,1,1,2,0
17419,17-11-2011 10:53,10,12,4226.57,2,2,2,2,0
15114,09-11-2011 15:05,29,10,2760.56,3,2,2,2,0
17458,24-11-2011 13:01,14,1,316.5,2,4,4,2,0
17218,28-11-2011 13:27,3,10,1960.72,1,2,3,2,0
17602,07-12-2011 13:53,1,6,5102.97,1,3,2,2,0
16873,26-05-2011 10:43,4,6,7123.62,2,3,1,2,0
12359,12-01-2011 12:43,57,4,6372.58,4,3,1,2,0
17602,07-12-2011 13:53,1,6,5102.97,1,3,2,2,0
16271,24-11-2011 12:12,2,5,1429.24,1,3,3,2,0
18022,04-11-2011 12:45,35,1,668.11,3,4,4,2,0
13455,08-12-2010 13:11,24,2,1058.34,3,4,4,2,0
17841,06-12-2011 14:23,1,124,40991.57,1,1,1,2,0
17333,15-09-2011 10:11,85,1,494.25,4,4,4,2,0
15159,08-06-2011 12:37,1,30,18641.01,1,1,1,2,0
14911,14-03-2011 15:11,0,201,143825.06,1,1,1,2,0
16674,16-10-2011 11:31,54,2,319.61,4,4,4,2,0
12607,10-10-2011 16:06,59,1,1579.51,4,4,3,2,0
15572,22-08-2011 10:44,4,7,2552.86,2,2,3,2,0
15436,19-04-2011 16:52,11,3,1122.53,2,3,3,2,0
15265,18-04-2011 12:16,150,2,1506.12,4,4,3,2,0
14156,24-06-2011 15:51,9,55,117379.63,2,1,1,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
12477,14-04-2011 13:59,22,6,13219.74,3,3,1,2,0
18005,06-12-2011 11:51,3,2,249.72,1,4,4,2,0
16174,11-07-2011 09:23,125,3,1009.55,4,3,4,2,0
16126,10-11-2011 16:03,28,4,6287.77,3,3,1,2,0
17609,30-10-2011 12:14,40,5,1112.22,3,3,3,2,0
14698,08-12-2011 12:26,1,5,1250.76,1,3,3,2,0
18139,21-11-2011 16:20,17,6,8438.34,3,3,1,2,0
17722,04-09-2011 15:22,95,4,2424.04,4,3,3,2,0
12526,06-09-2011 14:19,0,3,1316.66,1,3,3,2,0
16873,04-08-2011 15:33,4,6,7123.62,2,3,1,2,0
18272,12-07-2011 15:42,2,6,3078.58,1,3,2,2,0
13477,02-11-2011 12:04,37,6,1454.58,3,3,3,2,0
17883,14-09-2011 13:37,2,4,671.77,1,3,4,2,0
12716,29-07-2011 13:28,3,2,1053.49,1,4,4,2,0
14948,29-09-2011 13:56,22,6,1101.97,3,3,3,2,0
13081,28-11-2011 10:54,11,11,28337.38,2,2,1,2,0
16126,30-08-2011 10:07,28,4,6287.77,3,3,1,2,0
17554,09-08-2011 10:16,0,5,1952.45,1,3,3,2,0
12557,23-11-2011 16:59,15,5,11990.96,2,3,1,2,0
18139,21-11-2011 15:53,17,6,8438.34,3,3,1,2,0
13471,23-10-2011 13:10,0,4,2531.58,1,3,3,2,0
16532,05-01-2011 12:37,17,3,6748.8,3,3,1,2,0
17602,19-01-2011 16:18,1,6,5102.97,1,3,2,2,0
15398,22-09-2011 14:56,15,2,1345.53,2,4,3,2,0
16899,13-07-2011 11:33,7,6,1281.56,2,3,3,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
17692,15-12-2010 13:37,126,4,740.94,4,3,4,2,0
12451,05-05-2011 17:34,10,5,9035.52,2,3,1,2,0
15311,18-08-2011 10:36,0,91,60767.9,1,1,1,2,0
17642,16-06-2011 12:55,119,2,712.29,4,4,4,2,0
18036,07-11-2011 14:40,31,3,405.62,3,3,4,2,0
14081,10-02-2011 16:17,301,2,934.52,4,4,4,2,0
16042,13-10-2011 13:43,21,5,1197.27,3,3,3,2,0
17580,31-01-2011 14:07,252,3,215.72,4,3,4,1,1
14422,22-11-2011 14:59,0,6,4263.64,1,3,2,2,0
15921,20-06-2011 11:03,172,1,336.03,4,4,4,2,0
14418,06-12-2011 11:39,3,3,1937.25,1,3,3,2,0
14446,09-12-2011 11:34,0,4,1039.58,1,3,4,2,0
15311,23-09-2011 11:22,0,91,60767.9,1,1,1,2,0
17511,20-07-2011 14:39,2,31,91062.38,1,1,1,2,0
15339,04-10-2011 12:51,65,2,574.07,4,4,4,2,0
12828,05-10-2011 10:53,2,6,1018.71,1,3,4,2,0
15576,02-11-2011 12:03,37,1,940.67,3,4,4,2,0
16426,18-11-2011 13:33,1,10,1908.25,1,2,3,2,0
14432,13-11-2011 16:22,9,6,2255.51,2,3,3,2,0
17884,06-12-2010 15:13,3,4,717.45,1,3,4,2,0
12753,05-04-2011 13:56,22,6,21429.39,3,3,1,2,0
17481,24-11-2011 09:06,3,4,1255.59,1,3,3,2,0
15640,22-09-2011 14:59,3,15,12515.66,1,1,1,2,0
13565,20-11-2011 14:33,18,2,240.22,3,4,4,2,0
15749,11-01-2011 12:57,234,3,44534.3,4,3,1,2,0
16801,11-03-2011 13:56,162,4,1619.73,4,3,3,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
17412,11-10-2011 12:27,2,7,1258.06,1,2,3,2,0
14911,15-11-2011 15:22,0,201,143825.06,1,1,1,2,0
15039,09-05-2011 10:38,9,47,19914.44,2,1,1,2,0
13280,06-01-2011 17:10,121,3,814.86,4,3,4,2,0
12668,25-03-2011 14:53,11,4,3807.15,2,3,2,2,0
17405,08-12-2011 17:12,0,3,1031.41,1,3,4,2,0
16728,24-10-2011 14:36,45,4,1054.67,4,3,4,2,0
17673,18-03-2011 11:30,1,6,1629.12,1,3,3,2,0
13093,09-03-2011 12:14,275,8,7832.47,4,2,1,2,0
13471,04-12-2011 11:45,0,4,2531.58,1,3,3,2,0
12456,26-10-2011 14:41,43,3,3181.04,4,3,2,2,0
16904,14-02-2011 14:14,3,16,3754.27,1,1,2,2,0
12830,09-09-2011 15:02,37,6,6814.64,3,3,1,2,0
16115,14-08-2011 12:55,9,8,1667.97,2,2,3,2,0
16782,15-12-2010 11:26,9,13,2279.9,2,2,3,2,0
13680,08-12-2011 13:47,0,4,3722.42,1,3,2,2,0
16918,26-01-2011 17:37,49,6,1068.82,4,3,4,2,0
12451,05-10-2011 12:52,10,5,9035.52,2,3,1,2,0
13717,07-11-2011 14:13,31,6,1445.01,3,3,3,2,0
14934,02-03-2011 11:48,81,2,1890.94,4,4,3,2,0
18125,27-01-2011 15:02,29,4,1142.99,3,3,3,2,0
12359,07-02-2011 14:51,57,4,6372.58,4,3,1,2,0
17109,10-11-2011 16:59,28,6,885.04,3,3,4,2,0
14719,10-10-2011 12:34,1,5,1602.13,1,3,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
17379,28-11-2011 13:56,10,1,404.66,2,4,4,2,0
15847,24-02-2011 16:46,37,2,389.27,3,4,4,2,0
17250,23-03-2011 16:45,3,2,384.52,1,4,4,2,0
